ID;Centro de Custo;Data Registro;Hora do registro;Vlr. Unit.;Qtde; Valor ;Material;Texto breve material;Local;Tipo
10079947;40002;28/01/2020;21:55:16;R$ 267,64;1;R$ 267,64;85001811;ROLO COMANDO/KR 40 PP;REM01-1000-1100-E000002;Corretiva
10080390;40017;17/03/2020;05:01:40;R$ 966,33;1;R$ 966,33;85002007;ALOJAMENTO/DES CCC26082;REM01-2000-2100-X000001;Planejada
10080391;40017;17/03/2020;05:01:40;R$ 966,33;1;R$ 966,33;85002007;ALOJAMENTO/DES CCC26082;REM01-2000-2100-X000001;Planejada
10080392;40011;17/03/2020;19:10:27;R$ 805,72;1;R$ 805,72;85002160;PLACA,RED/PU 3000X500X2MM 90SHA;REM01-1000-1200-E000005;Corretiva
10080393;40011;17/03/2020;19:10:27;R$ 805,72;1;R$ 805,72;85002160;PLACA,RED/PU 3000X500X2MM 90SHA;REM01-1000-1200-E000005;Corretiva
10080394;40012;17/03/2020;14:16:26;R$ 199,82;1;R$ 199,82;85002191;BUCHA ESF DES LINEAR,INA/KH 1630;REM01-1000-1200-E000006;Planejada
10080395;40003;17/03/2020;06:14:29;R$ 25,49;1;R$ 25,49;85002380;FITA ISOLANTE,3M/SCOTH 23 19MMX10M PRETA;REM01-1000-1100-E000003;Planejada
10080396;40017;17/03/2020;21:52:17;R$ 15,24;1;R$ 15,24;85002400;ABRACADEIRA,REG 44-57 MM,SAE1020 ZINC;REM01-2000-2100-X000001;Corretiva
10080397;40001;17/03/2020;19:07:13;R$ 13,25;1;R$ 13,25;85002404;ADAPTADOR TUBO/MACHO,FESTO/QSM-M5-6;REM01-1000-1100-E000001;Corretiva
10080398;40033;17/03/2020;08:22:08;R$ 12,49;1;R$ 12,49;85002376;ADAPTADOR TUBO/MACHO,FESTO/QS-1/8-6;REM01-3000-3300-C000001;Corretiva
10080498;40014;13/04/2020;15:32:04;R$ 948,95;1;R$ 948,95;85001848;CHAVE SECCION/KG41K304;REM01-3000-3200-T000001;Corretiva
10080400;40018;18/03/2020;04:49:35;R$ 892,69;1;R$ 892,69;85002023;JUNTA INOX,DINATECNICA/JEAVP PN10 DN4POL;REM01-2000-2100-X000002;Corretiva
10080401;40018;18/03/2020;04:49:35;R$ 892,69;1;R$ 892,69;85002023;JUNTA INOX,DINATECNICA/JEAVP PN10 DN4POL;REM01-2000-2100-X000002;Corretiva
10080402;40008;18/03/2020;07:04:25;R$ 217,80;1;R$ 217,80;85002295;TERMINAL;REM01-1000-1200-E000002;Corretiva
10080403;40033;18/03/2020;19:56:09;R$ 178,75;1;R$ 178,75;85002060;BUCHA ESF DES LINEAR,INA/KB 2045 PP;REM01-3000-3300-C000001;Corretiva
10080404;40002;18/03/2020;05:15:39;R$ 85,61;1;R$ 85,61;85002177;ADESIVO INSTANTANEO,THREE BOND/1743;REM01-1000-1100-E000002;Planejada
10080046;40006;07/02/2020;20:57:29;R$ 1.103,52;1;R$ 1.103,52;85001986;MANG.,KANAFLEX/KTS 1POL;REM01-1000-1100-E000006;Corretiva
10080406;40007;19/03/2020;01:24:27;R$ 1.674,04;1;R$ 1.674,04;85001919;GAXETA,SEC ESP,22X30X7MM;REM01-1000-1200-E000001;Corretiva
10080407;40023;19/03/2020;19:24:55;R$ 170,16;1;R$ 170,16;85002303;PLUG P/TOMADA,16A,380/440V,STECK/S-4076;REM01-2000-2200-X000001;Planejada
10080408;40007;19/03/2020;15:29:09;R$ 91,44;1;R$ 91,44;85002042;SENSOR MAGN/SME-8F-DS-24V;REM01-1000-1200-E000001;Corretiva
10080409;40008;19/03/2020;01:52:22;R$ 20,45;1;R$ 20,45;85002346;FITA VEDACAO TEFLON,TIGRE/54.50.195.1;REM01-1000-1200-E000002;Planejada
10080410;40023;19/03/2020;18:53:32;R$ 18,97;1;R$ 18,97;85002395;VENTOSA,CIRCULAR,SO VEDACOES/715999 NBR;REM01-2000-2200-X000001;Corretiva
10080411;40016;20/03/2020;09:26:24;R$ 505,63;1;R$ 505,63;85002143;HASTE,DA ECT,/DES CJ-C24-010;REM01-1000-2200-F000002;Corretiva
10080412;40016;20/03/2020;09:26:24;R$ 505,63;1;R$ 505,63;85002143;HASTE,DA ECT,/DES CJ-C24-010;REM01-1000-2200-F000002;Corretiva
10080413;40031;20/03/2020;22:20:22;R$ 80,85;1;R$ 80,85;85002042;SENSOR MAGN/SME-8F-DS-24V;REM01-3000-3200-T000001;Planejada
10080414;40002;20/03/2020;22:23:15;R$ 36,62;1;R$ 36,62;85002323;ANEL VED CONEX SANIT SMS,RETENROL/20751;REM01-1000-1100-E000002;Planejada
10080415;40025;20/03/2020;05:11:13;R$ 5,12;1;R$ 5,12;85002410;LAMINA SERRA,12X1/2 POL,STARRETT/RS1224;REM01-2000-2200-X000003;Planejada
10080416;40002;21/03/2020;19:55:48;R$ 6.261,90;1;R$ 6.261,90;85001805;TINTA,200260323;REM01-1000-1100-E000002;Corretiva
10080417;40023;21/03/2020;21:46:12;R$ 376,98;1;R$ 376,98;85002283;GAXETA U,8X16X4MM,VEDABRAS/53619 NBR 85S;REM01-2000-2200-X000001;Corretiva
10080418;40023;21/03/2020;21:46:12;R$ 376,98;1;R$ 376,98;85002283;GAXETA U,8X16X4MM,VEDABRAS/53619 NBR 85S;REM01-2000-2200-X000001;Corretiva
10080389;40018;17/03/2020;19:01:54;R$ 1.109,47;1;R$ 1.109,47;85001811;ROLO COMANDO/KR 40 PP;REM01-2000-2100-X000002;Planejada
10080420;40032;21/03/2020;19:40:17;R$ 258,37;1;R$ 258,37;85002288;ROLAMENTO AUTOCOMP ESF,SKF/2203E 2RS TN9;REM01-3000-3200-T000002;Corretiva
10080421;40020;21/03/2020;08:56:10;R$ 33,38;1;R$ 33,38;85002358;ROLAMENTO FIXO ESFERAS,SKF/626 2RS;REM01-2000-2100-X000004;Corretiva
10080422;40006;21/03/2020;19:20:26;R$ 23,65;1;R$ 23,65;85002381;LAMINA P/ESTIL,AC,LARG,110,70X18X0,50MM;REM01-1000-1100-E000006;Corretiva
10080423;40005;21/03/2020;22:13:33;R$ 15,17;1;R$ 15,17;85002357;OLEO DESENGRIPANTE,WURTH/3890-2 300ML;REM01-1000-1100-E000005;Corretiva
10080424;40016;21/03/2020;19:37:41;R$ 10,36;1;R$ 10,36;85002413;MASCARA DESCARTAVEL, 3M/PFF-2-8023;REM01-1000-2200-F000002;Corretiva
10080425;40001;22/03/2020;20:40:52;R$ 79,77;1;R$ 79,77;85002339;FITA VEDACAO TEFLON,LARG 18MM,ROLO 25M;REM01-1000-1100-E000001;Corretiva
10080426;40012;22/03/2020;10:42:50;R$ 37,09;1;R$ 37,09;85002371;O-RING,237X3,50MM,NBR,70 SHORE A;REM01-1000-1200-E000006;Corretiva
10080427;40008;22/03/2020;05:34:23;R$ 11,87;1;R$ 11,87;85002408;O-RING,65,50X3,50MM,NITRILICA,70 SHORE A;REM01-1000-1200-E000002;Corretiva
10080428;40014;22/03/2020;13:50:21;R$ 7,88;1;R$ 7,88;85002419;LUVA,SEXTAV,ALUM,1/4BSP,FESTO/QM-1/4-1/4;REM01-1000-1200-F000002;Corretiva
10080610;40001;02/06/2020;19:52:27;R$ 1.940,64;1;R$ 1.940,64;85001903;SENSOR FOTOELET/16P5001/S14;REM01-1000-1100-E000001;Planejada
10080430;40012;23/03/2020;08:06:26;R$ 514,94;1;R$ 514,94;85002091;DOBRADICA,PIN FIX,INOX,4X3POL,RET;REM01-1000-1200-E000006;Planejada
10080431;40012;23/03/2020;08:06:26;R$ 514,94;1;R$ 514,94;85002091;DOBRADICA,PIN FIX,INOX,4X3POL,RET;REM01-1000-1200-E000006;Planejada
10080432;40018;23/03/2020;19:17:21;R$ 512,15;1;R$ 512,15;85002129;CORREIA,BORR NBR,3240X35MM,RR103240X35F;REM01-2000-2100-X000002;Corretiva
10080433;40018;23/03/2020;19:17:21;R$ 512,15;1;R$ 512,15;85002129;CORREIA,BORR NBR,3240X35MM,RR103240X35F;REM01-2000-2100-X000002;Corretiva
10080434;40002;23/03/2020;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10080435;40007;23/03/2020;11:45:29;R$ 122,28;1;R$ 122,28;85002319;VENTOSA,40MM,1/4BSP,FESTO/35420;REM01-1000-1200-E000001;Corretiva
10080436;40020;23/03/2020;08:32:28;R$ 22,15;1;R$ 22,15;85002388;UNIAO TUBO,FESTO/QS-6;REM01-2000-2100-X000004;Corretiva
10080437;40007;23/03/2020;05:20:59;R$ 19,57;1;R$ 19,57;85002247;TUBO FLEX,POLIURETANO,AZUL,FESTO/159666;REM01-1000-1200-E000001;Planejada
10080438;40007;23/03/2020;21:11:33;R$ 16,47;1;R$ 16,47;85002379;ROLAMENTO FIXO ESFERAS,FAG/6002 2RSR;REM01-1000-1200-E000001;Corretiva
10080439;40023;24/03/2020;08:23:00;R$ 25,49;1;R$ 25,49;85002380;FITA ISOLANTE,3M/SCOTH 23 19MMX10M PRETA;REM01-2000-2200-X000001;Planejada
10080440;40018;24/03/2020;04:44:51;R$ 16,90;1;R$ 16,90;85002398;ELEMENTO FILTRANTE,P/AR,FESTO/534499;REM01-2000-2100-X000002;Corretiva
10080441;40001;24/03/2020;21:49:06;R$ 7,27;1;R$ 7,27;85002382;ADAPTADOR TUBO/MACHO,FESTO/QS-1/8-8;REM01-1000-1100-E000001;Corretiva
10080442;40009;25/03/2020;14:27:18;R$ 892,15;1;R$ 892,15;85002047;MOLA,DA EVS,GEFERPLAS/DES CJ-C26-104;REM01-1000-1200-E000003;Corretiva
10080443;40009;25/03/2020;14:27:18;R$ 892,15;1;R$ 892,15;85002047;MOLA,DA EVS,GEFERPLAS/DES CJ-C26-104;REM01-1000-1200-E000003;Corretiva
10080444;40012;25/03/2020;03:10:40;R$ 166,32;1;R$ 166,32;85002292;BUCHA,DA EVS,/DES CH-C26-095;REM01-1000-1200-E000006;Corretiva
10080926;40008;04/12/2020;02:04:01;R$ 338,24;1;R$ 338,24;85002043;VALV. PNEUM DIR/MFH-5-1/8;REM01-1000-1200-E000002;Corretiva
10080446;40026;25/03/2020;02:39:49;R$ 24,10;1;R$ 24,10;85002381;LAMINA P/ESTIL,AC,LARG,110,70X18X0,50MM;REM01-2000-2200-X000004;Planejada
10081109;40005;02/08/2021;05:48:06;R$ 341,06;1;R$ 341,06;85002043;VALV. PNEUM DIR/MFH-5-1/8;REM01-1000-1100-E000005;Corretiva
10081148;40001;03/09/2021;05:24:31;R$ 403,90;1;R$ 403,90;85002043;VALV. PNEUM DIR/MFH-5-1/8;REM01-1000-1100-E000001;Planejada
10081261;40008;04/12/2021;02:04:01;R$ 338,24;1;R$ 338,24;85002043;VALV. PNEUM DIR/MFH-5-1/8;REM01-1000-1200-E000002;Corretiva
10080450;40015;26/03/2020;22:16:45;R$ 159,54;1;R$ 159,54;85002308;CORREIA SINCRONIZADORA,GATES/25T10/1050;REM01-1000-2200-F000001;Planejada
10080451;40028;26/03/2020;19:37:30;R$ 32,91;1;R$ 32,91;85002370;ROLAMENTO RIGIDO ESFERAS  SKF;REM01-2000-2200-X000006;Planejada
10080452;40006;26/03/2020;17:44:54;R$ 13,40;1;R$ 13,40;85002401;INTERRUPTOR,SIMP,10A,LEGRAND GROUP/2100;REM01-1000-1100-E000006;Corretiva
10080453;40017;26/03/2020;19:42:24;R$ 8,20;1;R$ 8,20;85002416;FERRAMENTA MODELO M9E ESPECIAL;REM01-2000-2100-X000001;Corretiva
10080454;40002;26/03/2020;21:47:42;R$ 6,60;1;R$ 6,60;85002257;TUBO FLEX,POLIURETANO,AZUL,DIAM EXT 12MM;REM01-1000-1100-E000002;Corretiva
10080455;40013;27/03/2020;20:43:01;R$ 1.904,51;1;R$ 1.904,51;85001897;UNIDADE CONSERV AR,18BAR,FESTO/542269;REM01-1000-1200-F000001;Corretiva
10080456;40008;27/03/2020;20:41:33;R$ 264,00;1;R$ 264,00;85002287;BUCHA AUTOLUBRIFICANTE,GLACIER/1212DU;REM01-1000-1200-E000002;Corretiva
10080457;40007;27/03/2020;19:03:22;R$ 71,79;1;R$ 71,79;85002340;ANEL VED CONEX SANIT TC,DIAM 2POL,EPDM;REM01-1000-1200-E000001;Corretiva
10080458;40002;27/03/2020;23:30:04;R$ 56,30;1;R$ 56,30;85002332;OLEO MINERAL, AEROSOL,MOLIKOTE, P-0750-1;REM01-1000-1100-E000002;Corretiva
10080459;40016;27/03/2020;07:28:31;R$ 15,91;1;R$ 15,91;85002399;ROLAMENTO FIXO ESFERAS,SKF/6301 ZZ;REM01-1000-2200-F000002;Planejada
10080927;40030;05/12/2020;13:12:10;R$ 424,26;1;R$ 424,26;85001986;MANG.,KANAFLEX/KTS 1POL;REM01-3000-3100-C000002;Planejada
10080461;40002;28/03/2020;14:35:42;R$ 48,94;1;R$ 48,94;85002361;ADESIVO VEDACAO,RHODIA/RHODIASTIC151310G;REM01-1000-1100-E000002;Corretiva
10080462;40001;29/03/2020;20:46:52;R$ 23,84;1;R$ 23,84;85002381;LAMINA P/ESTIL,AC,LARG,110,70X18X0,50MM;REM01-1000-1100-E000001;Planejada
10080463;40012;29/03/2020;19:20:59;R$ 15,17;1;R$ 15,17;85002357;OLEO DESENGRIPANTE,WURTH/3890-2 300ML;REM01-1000-1200-E000006;Corretiva
10080464;40020;29/03/2020;22:36:51;R$ 8,43;1;R$ 8,43;85002405;ADAPTADOR TUBO/MACHO,FESTO/QS-1/4-8;REM01-2000-2100-X000004;Corretiva
10080465;40002;30/03/2020;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081262;40030;05/12/2021;13:12:10;R$ 424,26;1;R$ 424,26;85001986;MANG.,KANAFLEX/KTS 1POL;REM01-3000-3100-C000002;Planejada
10080467;40029;30/03/2020;14:21:09;R$ 55,54;1;R$ 55,54;85002352;ROLAMENTO FIXO ESF,SKF/6006 2RS1;REM01-3000-3100-C000001;Corretiva
10080468;40008;30/03/2020;20:53:01;R$ 46,76;1;R$ 46,76;85002364;TE TUBO,PBT/LATAO NIQ,6MM,FESTO/QST-6;REM01-1000-1200-E000002;Planejada
10080469;40008;30/03/2020;08:55:22;R$ 46,06;1;R$ 46,06;85002177;ADESIVO INSTANTANEO,THREE BOND/1743;REM01-1000-1200-E000002;Corretiva
10080470;40008;31/03/2020;16:00:17;R$ 1.763,09;1;R$ 1.763,09;85001910;VEDACAO CJ,GEA GROUP/6000063;REM01-1000-1200-E000002;Corretiva
10080471;40010;31/03/2020;05:40:34;R$ 331,54;1;R$ 331,54;85002285;CILINDRO PNEUMATICO,20MM,FESTO/188131;REM01-1000-1200-E000004;Corretiva
10080472;40010;31/03/2020;05:40:34;R$ 331,54;1;R$ 331,54;85002285;CILINDRO PNEUMATICO,20MM,FESTO/188131;REM01-1000-1200-E000004;Corretiva
10080473;40007;31/03/2020;08:30:47;R$ 308,50;1;R$ 308,50;85001962;ANEL VED. 58X72X12MM;REM01-1000-1200-E000001;Corretiva
10080474;40007;31/03/2020;08:30:47;R$ 308,50;1;R$ 308,50;85001962;ANEL VED. 58X72X12MM;REM01-1000-1200-E000001;Corretiva
10080475;40028;31/03/2020;21:22:36;R$ 121,02;1;R$ 121,02;85002317;BUCHA AGULHAS,INA/HK 1010;REM01-2000-2200-X000006;Corretiva
10080476;40027;31/03/2020;11:42:17;R$ 11,37;1;R$ 11,37;85002406;FITA ISOLANTE,PT,3M/SCOTCH 33+ 19MMX20M;REM01-2000-2200-X000005;Planejada
10080477;40002;31/03/2020;14:03:46;R$ 9,61;1;R$ 9,61;85002410;LAMINA SERRA,12X1/2 POL,STARRETT/RS1224;REM01-1000-1100-E000002;Planejada
10080478;40026;31/03/2020;08:17:27;R$ 8,49;1;R$ 8,49;85002415;ROLAMENTO FIXO ESFERAS,SKF/608-2RS;REM01-2000-2200-X000004;Corretiva
10080479;40001;01/04/2020;22:19:40;R$ 568,55;1;R$ 568,55;85001936;MOLA,DA EVS,/DES CI-C26-016;REM01-1000-1100-E000001;Corretiva
10080480;40004;01/04/2020;18:57:22;R$ 521,98;1;R$ 521,98;85002129;CORREIA,BORR NBR,3240X35MM,RR103240X35F;REM01-1000-1100-E000004;Corretiva
10080481;40023;01/04/2020;17:52:29;R$ 353,93;1;R$ 353,93;85002215;MANCAL,SKF/SY 30 TF;REM01-2000-2200-X000001;Corretiva
10080482;40028;02/04/2020;05:50:52;R$ 1.374,83;1;R$ 1.374,83;85001954;MODULO DIODO,2X30AA,IXYS/DSEI2X3110B;REM01-2000-2200-X000006;Corretiva
10080483;40001;02/04/2020;00:47:40;R$ 333,20;1;R$ 333,20;85002002;GAXETA/SV001914 70SHA;REM01-1000-1100-E000001;Corretiva
10080484;40004;03/04/2020;21:05:19;R$ 15.486,89;1;R$ 15.486,89;85001819;PLACA 1547932;REM01-1000-1100-E000004;Corretiva
10080485;40008;04/04/2020;20:55:45;R$ 1.618,69;1;R$ 1.618,69;85001924;ENGRENAGEM,DA EVS,KALISH/50028;REM01-1000-1200-E000002;Corretiva
10080486;40001;05/04/2020;02:21:42;R$ 328,02;1;R$ 328,02;85001922;BASE,DA EVS,GEFERPLAS/DES CI-C26-107;REM01-1000-1100-E000001;Planejada
10080487;40002;06/04/2020;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10080488;40014;06/04/2020;20:38:25;R$ 3.800,64;1;R$ 3.800,64;85001859;TORNEIRA BOIA,DECA/1350 BSA 1BSP;REM01-1000-1200-F000002;Planejada
10080489;40018;06/04/2020;13:12:50;R$ 281,68;1;R$ 281,68;85002261;TRAVA ROSCA LOCTITE 242;REM01-2000-2100-X000002;Planejada
10080490;40014;08/04/2020;19:23:45;R$ 951,13;1;R$ 951,13;85002011;FACA,DA EVS,/DES NE-11-308-1846;REM01-1000-1200-F000002;Corretiva
10080491;40021;08/04/2020;05:56:40;R$ 511,09;1;R$ 511,09;85002137;MACHO MANUAL,ACO,DIN352,OSG/101 M3X0,5;REM01-2000-2100-X000005;Planejada
10080492;40009;09/04/2020;03:38:31;R$ 622,52;1;R$ 622,52;85001962;ANEL VED. 58X72X12MM;REM01-1000-1200-E000003;Planejada
10080493;40029;10/04/2020;21:39:15;R$ 426,61;1;R$ 426,61;85002176;SENSOR MAGNETICO SMTO-4U -PS-S;REM01-3000-3100-C000001;Planejada
10080681;40022;04/07/2020;12:57:30;R$ 806,78;1;R$ 806,78;85002044;MANG. HIDR/TM44974;REM01-2000-2100-X000006;Corretiva
10080495;40022;11/04/2020;21:53:59;R$ 497,69;1;R$ 497,69;85002146;TINTA,DA IMPRESSORA,IMAJE/9154E;REM01-2000-2100-X000006;Corretiva
10080496;40030;12/04/2020;09:10:23;R$ 477,24;1;R$ 477,24;85002007;ALOJAMENTO/DES CCC26082;REM01-3000-3100-C000002;Corretiva
10080497;40002;13/04/2020;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10080584;40023;22/05/2020;23:24:35;R$ 672,54;1;R$ 672,54;85001848;CHAVE SECCION/KG41K304;REM01-3000-3200-T000001;Planejada
10080499;40023;13/04/2020;19:01:54;R$ 365,24;1;R$ 365,24;85002208;ROLAMENTO FIXO ESFERAS,SKF/6208 2RS NR;REM01-2000-2200-X000001;Corretiva
10080500;40015;14/04/2020;18:45:09;R$ 18.784,55;1;R$ 18.784,55;85001792;DRIVE B25A;REM01-1000-2200-F000001;Corretiva
10080501;40007;15/04/2020;07:42:28;R$ 886,64;1;R$ 886,64;85002026;CHAPA POL,INCOLOR,ESP 8MM,3050X1220MM;REM01-1000-1200-E000001;Planejada
10080502;40023;15/04/2020;22:15:32;R$ 804,00;1;R$ 804,00;85001899;CARRETEL,SHIGA/PR01986FR028,5;REM01-2000-2200-X000001;Planejada
10080503;40018;16/04/2020;15:31:01;R$ 2.664,11;1;R$ 2.664,11;85001883;CAMISA,USIMETAIS/DEOCLC01ENC019;REM01-2000-2100-X000002;Planejada
10080504;40021;16/04/2020;21:48:00;R$ 1.361,17;1;R$ 1.361,17;85001959;CILINDRO PNEUM,FESTO/DNC-40-50-PPV;REM01-2000-2100-X000005;Corretiva
10080505;40019;16/04/2020;19:03:30;R$ 900,30;1;R$ 900,30;85002020;ACOPLAMENTO,12,5NM,GS1430X34MMACOCARBONO;REM01-2000-2100-X000003;Corretiva
10080506;40006;17/04/2020;17:32:12;R$ 2.695,28;1;R$ 2.695,28;85001880;"CORRENTE,1 1/4"",ASA 100-2,IMPERIO/P10120";REM01-1000-1100-E000006;Corretiva
10080507;40014;17/04/2020;05:08:17;R$ 1.428,58;1;R$ 1.428,58;85001946;MODULO,NORDSON/1052925;REM01-1000-1200-F000002;Planejada
10080508;40001;18/04/2020;14:21:09;R$ 980,14;1;R$ 980,14;85002002;GAXETA/SV001914 70SHA;REM01-1000-1100-E000001;Corretiva
10080509;40007;18/04/2020;20:10:43;R$ 568,56;1;R$ 568,56;85001936;MOLA,DA EVS,/DES CI-C26-016;REM01-1000-1200-E000001;Corretiva
10080510;40032;18/04/2020;21:24:05;R$ 380,71;1;R$ 380,71;85002107;ELEMENTO FILT,AR,FESTO/532911;REM01-3000-3200-T000002;Planejada
10080511;40005;19/04/2020;06:16:38;R$ 1.002,54;1;R$ 1.002,54;85001927;CORREIA;REM01-1000-1100-E000005;Corretiva
10080512;40013;19/04/2020;08:42:19;R$ 487,49;1;R$ 487,49;85002008;HASTE,DA EVS,/DES CH-C26-092;REM01-1000-1200-F000001;Corretiva
10080513;40023;19/04/2020;09:03:37;R$ 340,64;1;R$ 340,64;85002130;FILTRO,DA EVS,GEFERPLAS/DES CF-C26056;REM01-2000-2200-X000001;Corretiva
10080514;40001;19/04/2020;13:44:32;R$ 304,92;1;R$ 304,92;85002249;VALVULA RETENCAO,NOCADO/770N 3POL;REM01-1000-1100-E000001;Planejada
10080515;40002;20/04/2020;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10080516;40002;22/04/2020;19:51:43;R$ 1.742,40;1;R$ 1.742,40;85001914;JUNTA,CARDAN NORDEST/4313;REM01-1000-1100-E000002;Corretiva
10080517;40012;22/04/2020;21:24:46;R$ 526,73;1;R$ 526,73;85001983;BICO,ENVASADORA,USIMEQUI/DES015A02001A;REM01-1000-1200-E000006;Corretiva
10080518;40017;22/04/2020;05:23:25;R$ 394,90;1;R$ 394,90;85002077;BRACO EVS/308-1323;REM01-2000-2100-X000001;Corretiva
10080519;40002;22/04/2020;14:09:45;R$ 315,69;1;R$ 315,69;85002092;SILICONE,COESIA/1360480225002000;REM01-1000-1100-E000002;Corretiva
10080520;40007;24/04/2020;02:39:06;R$ 1.736,11;1;R$ 1.736,11;85001915;CORREIA SINCRONIZADORA,16T10/1850MM;REM01-1000-1200-E000001;Corretiva
10080521;40017;25/04/2020;05:22:16;R$ 806,35;1;R$ 806,35;85002045;GERADOR VACUO,FESTO/VAD-1/4;REM01-2000-2100-X000001;Corretiva
10079069;40006;26/01/2019;19:38:17;R$ 451,04;1;R$ 451,04;85002082;VALV. PNEUM DIREC/MFH-3-1/4 24VC;REM01-1000-1100-E000006;Planejada
10080419;40008;21/03/2020;14:06:19;R$ 265,43;1;R$ 265,43;85001811;ROLO COMANDO/KR 40 PP;REM01-1000-1200-E000002;Corretiva
10080524;40025;26/04/2020;19:52:03;R$ 562,54;1;R$ 562,54;85002110;CORREIA,5570X35X2MM,RR105570X35F;REM01-2000-2200-X000003;Corretiva
10080525;40032;26/04/2020;14:06:19;R$ 521,78;1;R$ 521,78;85001919;GAXETA,SEC ESP,22X30X7MM;REM01-3000-3200-T000002;Corretiva
10080526;40001;26/04/2020;08:31:40;R$ 509,88;1;R$ 509,88;85001990;REGULADOR PRESSAO PNEUMATICO,159581;REM01-1000-1100-E000001;Planejada
10080527;40002;27/04/2020;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10080528;40012;27/04/2020;14:43:38;R$ 971,93;1;R$ 971,93;85002006;TIPO ALFAB,DA ECT,ROL/ROL-ECT-S-CCC24019;REM01-1000-1200-E000006;Corretiva
10080529;40009;28/04/2020;17:32:12;R$ 4.083,76;1;R$ 4.083,76;85001854;ESTEIRA TPM/LF 820 K325;REM01-1000-1200-E000003;Corretiva
10080530;40012;28/04/2020;20:12:18;R$ 1.633,84;1;R$ 1.633,84;85001919;GAXETA,SEC ESP,22X30X7MM;REM01-1000-1200-E000006;Corretiva
10081257;40002;03/12/2021;16:24:22;R$ 374,34;1;R$ 374,34;85002205;TARUGO BRONZE 1 1/2POL,COMP;REM01-1000-1100-E000002;Planejada
10080532;40002;28/04/2020;21:42:22;R$ 585,56;1;R$ 585,56;85002097;ROLAMENTO,COESIA/8111402002;REM01-1000-1100-E000002;Corretiva
10080533;40022;28/04/2020;12:51:05;R$ 502,90;1;R$ 502,90;85002142;OLEO LUB,PETROBRAS/LUBRAX EGF-220-PS 20L;REM01-2000-2100-X000006;Corretiva
10079269;40007;19/04/2019;01:18:32;R$ 301,26;1;R$ 301,26;85002251;TARUGO TEFLON,/14973;REM01-1000-1200-E000001;Planejada
10080535;40020;02/05/2020;05:51:44;R$ 752,90;1;R$ 752,90;85001935;CORTA,DA ECH,/DES CH-C26-091;REM01-2000-2100-X000004;Planejada
10080536;40030;02/05/2020;21:11:33;R$ 341,85;1;R$ 341,85;85002007;ALOJAMENTO/DES CCC26082;REM01-3000-3100-C000002;Corretiva
10080537;40001;03/05/2020;23:13:44;R$ 8.160,75;1;R$ 8.160,75;85001829;SERVOMOTOR/V04A3A61;REM01-1000-1100-E000001;Planejada
10080538;40033;03/05/2020;13:49:52;R$ 4.508,10;1;R$ 4.508,10;85001847;ELEMENTO FILT,AR,NORDESTE TEC/ND097378U;REM01-3000-3300-C000001;Corretiva
10080539;40020;03/05/2020;19:12:55;R$ 276,38;1;R$ 276,38;85002261;TRAVA ROSCA LOCTITE 242;REM01-2000-2100-X000004;Planejada
10080540;40002;04/05/2020;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10080541;40022;04/05/2020;20:28:35;R$ 1.232,80;1;R$ 1.232,80;85001962;ANEL VED. 58X72X12MM;REM01-2000-2100-X000006;Corretiva
10080863;40007;19/10/2020;01:18:32;R$ 301,26;1;R$ 301,26;85002251;TARUGO TEFLON,/14973;REM01-1000-1200-E000001;Planejada
10080543;40023;04/05/2020;22:20:33;R$ 411,46;1;R$ 411,46;85002237;CILINDRO PNEUM,FESTO/ADVUL-20-10-P-A;REM01-2000-2200-X000001;Planejada
10080544;40019;04/05/2020;23:43:33;R$ 282,83;1;R$ 282,83;85002485;CILINDRO PNEUM,FESTO/DSNU-25-100-PPV-A;REM01-2000-2100-X000003;Planejada
10081000;40007;07/02/2021;21:17:51;R$ 1.912,01;1;R$ 1.912,01;85001904;SENSOR FOTOELET/WT 12L-2B5;REM01-1000-1200-E000001;Corretiva
10080546;40001;05/05/2020;09:28:56;R$ 329,71;1;R$ 329,71;85002002;GAXETA/SV001914 70SHA;REM01-1000-1100-E000001;Planejada
10080547;40029;06/05/2020;19:43:20;R$ 684,29;1;R$ 684,29;85002078;CARRETEL,DA EVS,/DES CDC26050;REM01-3000-3100-C000001;Corretiva
10080548;40022;06/05/2020;05:29:06;R$ 535,27;1;R$ 535,27;85001811;ROLO COMANDO/KR 40 PP;REM01-2000-2100-X000006;Corretiva
10080549;40001;07/05/2020;17:33:29;R$ 6.199,00;1;R$ 6.199,00;85001836;ATUADOR PNEUM/SR75;REM01-1000-1100-E000001;Corretiva
